r,light_pl_475,light_pl_814,light_pl_160,light_comp_475,light_comp_814,light_comp_160
2.39,0.013090616995067793,0.02629706258952968,0.6852527513410822,0.013373399434254314,0.026058200558401547,0.6760767181718413
2.4,0.012944767417656697,0.026033082116377695,0.6791397340850365,0.013223589054260515,0.025804832288598072,0.6704922375050014
2.41,0.012800525442632908,0.025772655812554144,0.6730935772161144,0.013075421236563035,0.02555483107441269,0.6649690179981008
2.42,0.012657878285444842,0.025515756416190458,0.6671136344392928,0.012928883444902922,0.02530816878763179,0.65950634976777
2.43,0.012516813365491543,0.025262354929440813,0.6612000637455231,0.01278396333401941,0.025064815653600043,0.6541042854314344
2.44,0.012377318556488446,0.025012415694490395,0.6553531855525883,0.012640648977989132,0.024824735580186625,0.6487630312316229
2.45,0.012239381931796061,0.024765900780709435,0.6495732872844422,0.012498928633688618,0.024587890321273363,0.6434827616820904
2.46,0.01210299163880457,0.024522772475452884,0.6438606579022655,0.012358790629210416,0.024354241807288603,0.6382636524817596
2.47,0.011968135650464607,0.024282995201622488,0.63821559052796,0.012220223101434696,0.02412375419038706,0.633105882354778
2.48,0.011834800909511983,0.024046541864983558,0.6326383341043701,0.01208321309920264,0.023896400509883325,0.6280095896816462
2.49,0.011702973935888615,0.023813389438405067,0.6271292729231713,0.01194774721944072,0.023672158057705936,0.6229750340607502
2.5,0.01157264124312764,0.023583515142170566,0.6216876720721731,0.011813812048012667,0.023451004332980148,0.6180014674552362
2.5100000000000002,0.011443790439152252,0.023356894197737708,0.6163102387126437,0.011681395285491392,0.023232914872980463,0.6130858412487856
2.52,0.01131641512365408,0.02313348992000028,0.610992699533922,0.011550490761315443,0.02301785355703222,0.6082242275334114
2.5300000000000002,0.011190512523241979,0.02291325862623784,0.6057309440042894,0.011421096012465666,0.022805777413938456,0.6034128479686696
2.54,0.01106608008461593,0.022696156828295285,0.6005208553357777,0.01129320879810919,0.022596643638172473,0.5986479218547202
2.5500000000000003,0.010943112876622084,0.022482143565371166,0.5953583206289158,0.011166824426249056,0.022390411966691656,0.5939256746349203
2.56,0.010821587265544559,0.022271194880911664,0.590239372106256,0.011041918963216695,0.02218705930189401,0.5892424671250132
2.57,0.010701465547809865,0.022063299585237898,0.5851596315988913,0.010918453998437548,0.02198657543836773,0.5845942879742372
2.58,0.010582709548283985,0.02185844653300415,0.580117258730423,0.010796390633282416,0.021788950171779245,0.5799794463359308
2.59,0.010465287925032794,0.021656623466383244,0.5751205496905635,0.010675696983752888,0.02159417230688143,0.5754055087087424
2.6,0.010349239048683461,0.021457804198791907,0.570184535959361,0.010556412771021229,0.02140221790648229,0.5708861871277942
2.61,0.010234667205867173,0.021261950461560555,0.5653236244216062,0.010438645420946208,0.021213052058677535,0.5664346162907677
2.62,0.01012167861583069,0.021069023663076124,0.5605523603994238,0.010322504339991075,0.02102663955450611,0.5620640506659178
2.63,0.010010364163977775,0.020878993293449527,0.555885245128469,0.010208083177183896,0.020842953079644337,0.5577876968924153
2.64,0.009900587678826827,0.020691920913365715,0.5513365454136874,0.010095242320637122,0.020662054822331813,0.5536185435413047
2.65,0.009791945324145825,0.020507972369320775,0.5469211951706098,0.00998356718422181,0.02048410829720505,0.5495701716309456
2.66,0.00968402289690795,0.020327318060201396,0.5426507530534086,0.009872632531271491,0.020309281388835258,0.5456531204622266
2.67,0.00957643948028567,0.02015011178317192,0.5385093087338357,0.009762047325936506,0.02013772576947017,0.5418532379592816
2.68,0.009469570063076475,0.01997618875929382,0.5344506151975265,0.009652197195793258,0.01996928315255106,0.5381291297888604
2.69,0.00936490380134126,0.019804932177113457,0.5304291818777249,0.009544612524036178,0.019803355602659705,0.5344401192651955
2.7,0.009263997251712524,0.019635700478881198,0.5263992910472484,0.009440892932605844,0.019639321331740695,0.5307453633106196
2.71,0.009168348334473813,0.019467882380452044,0.5223155992909038,0.009342577777257307,0.01947658812169992,0.5270043926855139
2.72,0.009077055468312828,0.019301820507941107,0.5181332364391266,0.009248740794376556,0.01931548919207628,0.523177200882017
2.73,0.008984773061133195,0.019139549757814334,0.5138069019911989,0.009153889290771112,0.019157998823632092,0.519223431377694
2.74,0.00888574934558159,0.01898324414907675,0.5092944461904704,0.009052113243213646,0.019006225358329035,0.5151055966679167
2.75,0.008774313822763634,0.018835028546163358,0.5046274544874053,0.008937586172972698,0.018862228621424875,0.5108525019936427
2.7600000000000002,0.008652191880097063,0.0186941160787906,0.49997681819476575,0.00881208124503766,0.018725247067118315,0.5066180864384104
2.77,0.008538489039144228,0.01855319583861023,0.49552392894008035,0.00869523045040565,0.018588200569435023,0.5025655982458624
2.7800000000000002,0.008454611874674584,0.018404171110264846,0.4914500789396904,0.008609030070480188,0.01844325099235309,0.49885806604780863
2.79,0.008421599685577662,0.018239011157634412,0.4879353287002016,0.008575098825673453,0.01828262747644299,0.49565728219418165
2.8000000000000003,0.0084149873016464,0.018058585420516176,0.4851587859316955,0.008568295800405933,0.018107187477631122,0.49312405413211596
